record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6543,Rajasthan,Sitting Rajya Sabha,Shri Rajasthan Nominee RS,Rajya Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP311/2025-2026/101372,,Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 16,,,,2024-12-12,,,,,4586700.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,6544,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP516/2025-2026/101373,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Sitting Rajya Sabha village ward 13,2024-01-31,,,,,4490000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6545,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP516/2025-2026/101373,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Sitting Rajya Sabha village ward 13,,2024-02-26,,,,,4490000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,6546,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP516/2025-2026/101373,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Sitting Rajya Sabha village ward 13,,,2024-05-10,,,,,4159800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6547,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP516/2025-2026/101373,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Sitting Rajya Sabha village ward 13,,,,2024-06-14,,,,,2159200.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6548,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP516/2025-2026/101373,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Sitting Rajya Sabha village ward 13,,,,2024-03-07,,,,,2171700.0,,,,Payment Released,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,6549,Madhya Pradesh,Vidisha,Shivraj Singh Chouhan,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP585/2025-2026/101374,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Vidisha village ward 20,2025-03-04,,,,,1080000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6550,Madhya Pradesh,Vidisha,Shivraj Singh Chouhan,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP585/2025-2026/101374,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Vidisha village ward 20,,2025-04-30,,,,,1080000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,6551,Madhya Pradesh,Vidisha,Shivraj Singh Chouhan,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP585/2025-2026/101374,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Vidisha village ward 20,,,2025-09-07,,,,,1041500.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6552,Madhya Pradesh,Vidisha,Shivraj Singh Chouhan,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP585/2025-2026/101374,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Vidisha village ward 20,,,,2025-06-19,,,,,1036400.0,,,,Payment Released,ROYAL SUPPLIERS & CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,6553,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP159/2025-2026/101375,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nizamabad village ward 11,2025-05-27,,,,,35000000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6554,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP159/2025-2026/101375,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nizamabad village ward 11,,2025-07-14,,,,,35000000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,6555,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP159/2025-2026/101375,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nizamabad village ward 11,,,2025-09-07,,,,,33790800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6556,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP159/2025-2026/101375,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nizamabad village ward 11,,,,2025-10-22,,,,,11586500.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6557,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP159/2025-2026/101375,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nizamabad village ward 11,,,,2025-08-23,,,,,11568200.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6558,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP159/2025-2026/101375,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Nizamabad village ward 11,,,,2025-09-29,,,,,11234800.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,6559,Bihar,Patna Sahib,Shri PatnaSahib Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP980/2025-2026/101376,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Patna Sahib village ward 6,2024-05-13,,,,,2072000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6560,Bihar,Patna Sahib,Shri PatnaSahib Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP980/2025-2026/101376,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Patna Sahib village ward 6,,2024-06-21,,,,,2072000.0,,,,,Time Estimation,,,,,
Works Completed,mplads_synthetic_feed.csv,6561,Bihar,Patna Sahib,Shri PatnaSahib Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP980/2025-2026/101376,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Patna Sahib village ward 6,,,2024-08-20,,,,,1919300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6562,Bihar,Patna Sahib,Shri PatnaSahib Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP980/2025-2026/101376,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Patna Sahib village ward 6,,,,2024-07-14,,,,,989700.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6563,Bihar,Patna Sahib,Shri PatnaSahib Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP980/2025-2026/101376,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Patna Sahib village ward 6,,,,2024-07-10,,,,,1027500.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,6564,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP721/2025-2026/101377,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Silchar village ward 2,2025-05-18,,,,,691000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6565,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP721/2025-2026/101377,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Silchar village ward 2,,2025-06-03,,,,,691000.0,,,,,Physical Inspection,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6566,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP721/2025-2026/101377,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Silchar village ward 2,,,,2025-08-30,,,,,687000.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,6567,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP374/2025-2026/101378,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jorhat village ward 2,2025-02-17,,,,,4202000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6568,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP374/2025-2026/101378,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jorhat village ward 2,,2025-04-04,,,,,4202000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,6569,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP374/2025-2026/101378,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jorhat village ward 2,,,2025-05-15,,,,,4308400.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6570,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP374/2025-2026/101378,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Jorhat village ward 2,,,,2025-06-27,,,,,4171800.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,6571,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP284/2025-2026/101379,Drinking Water & Sanitation,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Chhindwara village ward 4,2025-08-05,,,,,3760000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6572,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP284/2025-2026/101379,Drinking Water & Sanitation,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Chhindwara village ward 4,,2025-10-04,,,,,3760000.0,,,,,Vendor Identification,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6573,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP284/2025-2026/101379,,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Chhindwara village ward 4,,,,2025-11-06,,,,,1849800.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6574,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP284/2025-2026/101379,,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Chhindwara village ward 4,,,,2025-11-17,,,,,1832600.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,6575,Bihar,Hajipur,Shri Chirag Paswan,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP659/2025-2026/101380,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Gram Panchayat Center,2024-03-14,,,,,224000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6576,Bihar,Hajipur,Shri Chirag Paswan,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP659/2025-2026/101380,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Gram Panchayat Center,,2024-04-21,,,,,224000.0,,,,,Physical Inspection,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6577,Bihar,Hajipur,Shri Chirag Paswan,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP659/2025-2026/101380,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-06-21,,,,,223100.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,6578,Odisha,Sitting Rajya Sabha,Shri Ashwini Vaishnaw,Rajya Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP801/2025-2026/101381,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 7,2024-02-03,,,,,153000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6579,Odisha,Sitting Rajya Sabha,Shri Ashwini Vaishnaw,Rajya Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP801/2025-2026/101381,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 7,,2024-03-02,,,,,153000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,6580,Odisha,Sitting Rajya Sabha,Shri Ashwini Vaishnaw,Rajya Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP801/2025-2026/101381,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 7,,,2024-07-12,,,,,141900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6581,Odisha,Sitting Rajya Sabha,Shri Ashwini Vaishnaw,Rajya Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP801/2025-2026/101381,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 7,,,,2024-05-24,,,,,73500.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6582,Odisha,Sitting Rajya Sabha,Shri Ashwini Vaishnaw,Rajya Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP801/2025-2026/101381,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 7,,,,2024-03-26,,,,,76000.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,6583,Karnataka,Sitting Rajya Sabha,Shri Mallikarjun Kharge,Rajya Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP385/2025-2026/101382,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 18,2025-03-19,,,,,3934000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6584,Karnataka,Sitting Rajya Sabha,Shri Mallikarjun Kharge,Rajya Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP385/2025-2026/101382,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 18,,2025-04-13,,,,,3934000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,6585,Karnataka,Sitting Rajya Sabha,Shri Mallikarjun Kharge,Rajya Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP385/2025-2026/101382,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 18,,,2025-09-19,,,,,3559800.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6586,Karnataka,Sitting Rajya Sabha,Shri Mallikarjun Kharge,Rajya Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP385/2025-2026/101382,,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 18,,,,2025-05-26,,,,,1874600.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6587,Karnataka,Sitting Rajya Sabha,Shri Mallikarjun Kharge,Rajya Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP385/2025-2026/101382,,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 18,,,,2025-06-06,,,,,1929200.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,6588,Punjab,Amritsar,Shri Amritsar Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101383,"Roads, Bridges and Culverts",Construction of Small Culvert,Construction of Small Culvert at Amritsar village ward 6,2024-08-18,,,,,1173000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6589,Punjab,Amritsar,Shri Amritsar Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101383,"Roads, Bridges and Culverts",Construction of Small Culvert,Construction of Small Culvert at Amritsar village ward 6,,2024-09-05,,,,,1173000.0,,,,,Physical Inspection,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6590,Punjab,Amritsar,Shri Amritsar Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101383,,Construction of Small Culvert,Construction of Small Culvert at Amritsar village ward 6,,,,2024-10-08,,,,,573000.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6591,Punjab,Amritsar,Shri Amritsar Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101383,,Construction of Small Culvert,Construction of Small Culvert at Amritsar village ward 6,,,,2024-09-26,,,,,561900.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,6592,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP456/2025-2026/101384,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Kolhapur village ward 2,2024-11-01,,,,,3296000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6593,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP456/2025-2026/101384,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Kolhapur village ward 2,,2024-12-30,,,,,3296000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,6594,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP456/2025-2026/101384,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Kolhapur village ward 2,,,2025-05-04,,,,,3321600.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6595,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP456/2025-2026/101384,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Kolhapur village ward 2,,,,2025-04-01,,,,,1592900.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6596,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP456/2025-2026/101384,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Kolhapur village ward 2,,,,2025-01-30,,,,,1603000.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,6597,Madhya Pradesh,Indore,Shri Indore Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP464/2025-2026/101385,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Indore village ward 19,2025-08-25,,,,,4888000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6598,Madhya Pradesh,Indore,Shri Indore Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP464/2025-2026/101385,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Indore village ward 19,,2025-10-05,,,,,4888000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,6599,Madhya Pradesh,Indore,Shri Indore Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP464/2025-2026/101385,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Indore village ward 19,,,2026-02-12,,,,,4929100.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6600,Madhya Pradesh,Indore,Shri Indore Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP464/2025-2026/101385,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Indore village ward 19,,,,2026-01-27,,,,,2322100.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6601,Madhya Pradesh,Indore,Shri Indore Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP464/2025-2026/101385,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Indore village ward 19,,,,2026-01-18,,,,,2382300.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,6602,Assam,Guwahati,Shri Guwahati Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP273/2025-2026/101386,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Guwahati village ward 19,2024-01-11,,,,,319000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6603,Assam,Guwahati,Shri Guwahati Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP273/2025-2026/101386,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Guwahati village ward 19,,2024-03-03,,,,,319000.0,,,,,Time Estimation,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6604,Assam,Guwahati,Shri Guwahati Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP273/2025-2026/101386,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Guwahati village ward 19,,,,2024-05-28,,,,,303800.0,,,,Payment In-Progress,,,,
Works Recommended,mplads_synthetic_feed.csv,6605,Bihar,Gaya,Shri Gaya Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP895/2025-2026/101387,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Gaya village ward 9,2024-11-02,,,,,4144000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6606,Bihar,Gaya,Shri Gaya Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP895/2025-2026/101387,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Gaya village ward 9,,2024-11-27,,,,,4144000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,6607,Bihar,Gaya,Shri Gaya Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP895/2025-2026/101387,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Gaya village ward 9,,,2025-05-07,,,,,4297700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6608,Bihar,Gaya,Shri Gaya Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP895/2025-2026/101387,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Gaya village ward 9,,,,2024-12-27,,,,,4009000.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,6609,Bihar,Bhagalpur,Shri Bhagalpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP277/2025-2026/101388,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Bhagalpur village ward 2,2024-06-20,,,,,132000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,6610,Bihar,Bhagalpur,Shri Bhagalpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP277/2025-2026/101388,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Bhagalpur village ward 2,,2024-07-15,,,,,132000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,6611,Bihar,Bhagalpur,Shri Bhagalpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP277/2025-2026/101388,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Bhagalpur village ward 2,,,2024-11-02,,,,,136700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6612,Bihar,Bhagalpur,Shri Bhagalpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP277/2025-2026/101388,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Bhagalpur village ward 2,,,,2024-11-11,,,,,65900.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,6613,Bihar,Bhagalpur,Shri Bhagalpur Representative,Lok Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP277/2025-2026/101388,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Bhagalpur village ward 2,,,,2024-08-08,,,,,64700.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
